bill_id,,title,summary,congress_num,sponsor_party,sponsor_state,cosponsors_total,cosponsors_dem,cosponsors_rep,cosponsors_ind,month_introduced,subject,committees,url,senate_probabilities,senate_predictions
S. ,336,Senator James L. Buckley Seashore Designation Act, <p><strong>Senator James L. Buckley Seashore Designation Act</strong></p> <p>This bill designates the Staten Island Unit of the Gateway National Recreation Area in New York as the Senator James L. Buckley Seashore.</p>,118,R,AK,0,0,0,0,2,Public Lands and Natural Resources,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/336,0.73%,0
S. ,335,Service Contract Modernization Act," <p><strong>Service Contract Modernization Act</strong></p> <p>This bill increases a threshold used to determine whether an employee of a federal services contractor or subcontractor is entitled to wages and fringe benefits prevailing in the locality where services are performed (or in a predecessor contractor's collective bargaining agreement).</p> <p>Under current law, a federal contractor or subcontractor that enters into a service contract in excess of $2,500 must comply with prevailing wage and related requirements. This bill increases that amount by adjusting it for inflation since 1965 and provides for future increases based on inflation.<br> </p>",118,R,OK,0,0,0,0,2,Government Operations and Politics,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/335,0.32%,0
S. ,334,Retain Skilled Veterans Act,,118,R,OK,7,2,4,1,2,Armed Forces and National Security,Senate - Armed Services,https://www.congress.gov/bill/118th-congress/senate-bill/334,0.51%,0
S. ,333,Keep Our Communities Safe Act of 2023,,118,R,AL,20,0,20,0,2,Immigration,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/333,30.01%,0
S. ,332,WALL Act of 2023,,118,R,AL,6,0,6,0,2,Immigration,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/332,0.24%,0
S. ,331,"A bill to make 1 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of fiscal years 2024 and 2025.",,118,R,TN,0,0,0,0,2,Economics and Public Finance,Senate - Appropriations,https://www.congress.gov/bill/118th-congress/senate-bill/331,0.24%,0
S. ,330,"A bill to make 2 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of fiscal years 2024 and 2025.",,118,R,TN,0,0,0,0,2,Economics and Public Finance,Senate - Appropriations,https://www.congress.gov/bill/118th-congress/senate-bill/330,0.24%,0
S. ,329,Write the Laws Act," <p><b>Write the Laws Act</b></p> <p>This bill prohibits an act of Congress from containing any delegation of legislative powers, whether to any component within the legislative branch, the President or any other member of the executive branch, the judicial branch, any agency or quasi-public agency, any state or state instrumentality, or any other organization or individual.</p> <p>The Government Accountability Office must identify to Congress all statutes enacted before 90 days after this bill's enactment that contain any delegation of legislative power.</p> <p>Any act of Congress, presidential directive, adjudicative decision, rule, or regulation that is enacted 90 days or more after this bill's enactment and is noncompliant with this bill shall have no force or effect.</p>",118,R,KY,0,0,0,0,2,Government Operations and Politics,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/329,0.25%,0
S. ,328,Read the Bills Act," <p><b>Read the Bills Act</b></p> <p>This bill establishes requirements relating to the introduction and consideration of any bill or resolution in either chamber of Congress.</p> <p>Specifically, the bill requires any measure introduced in either chamber to contain a provision citing the specific powers granted to Congress in the Constitution to enact the proposed measure, including all of its provisions. Further, the text must also set forth the current law such measure is amending and the proposed modifications to the law.</p> <p>Additionally, a vote on final passage of a measure (except private bills) may not occur in either chamber unless (1) the full text of the measure is published on an official website of each chamber at least seven days before the vote, (2) public notice of the specific calendar week during which the vote is scheduled to take place is posted on the respective website at least six days before the Monday of such week, and (3) there is a reading of its full text verbatim by the Clerk of the House of Representatives or the Secretary of the Senate to the respective chamber.</p>",118,R,KY,0,0,0,0,2,Congress,Senate - Rules and Administration,https://www.congress.gov/bill/118th-congress/senate-bill/328,0.24%,0
S. ,327,"A bill to make 5 percent across-the-board rescissions in non-defense, non-homeland-security, and non-veterans-affairs discretionary spending for each of fiscal years 2024 and 2025.",,118,R,TN,0,0,0,0,2,Economics and Public Finance,Senate - Appropriations,https://www.congress.gov/bill/118th-congress/senate-bill/327,0.24%,0
S. ,326,VA Medicinal Cannabis Research Act of 2023," <p><b>VA Medicinal Cannabis Research Act of 2023</b></p> <p>This bill requires the Department of Veterans Affairs (VA) to study the effects of cannabis on veterans who are enrolled in the VA health care system and have been diagnosed with post-traumatic stress disorder (PTSD) or chronic pain (i.e., eligible veterans).</p> <p>First, the bill requires the VA to conduct an observational, 18-month study on the effects of cannabis on the health outcomes of eligible veterans. The VA must report on the study and address whether it is able to meet criteria necessary to conduct clinical trials.</p> <p>Then, if the VA determines that it is able to proceed, it must carry out a series of clinical trials on the effects of cannabis appropriate for investigational use, as determined by the Food and Drug Administration, on the outcomes of eligible veterans. The VA must carry out a long-term observational study of the clinical trial participants.</p> <p>The VA may terminate the trials if it is unable to meet clinical guideline requirements or the trials would create excessive risk to participants.</p> <p>The VA must ensure that the study and trials are representative of the demographics of veterans in the United States, as determined by the most recent data from the American Community Survey of the Bureau of the Census.</p> <p>The study and trials must include mechanisms to ensure data preservation and registration as necessary (in an anonymous form).</p>",118,D,MT,2,1,1,0,2,Neurological disorders,Senate - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/326,17.54%,0
S. ,325,Supreme Court Ethics Act,,118,D,CT,30,29,0,1,2,Law,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/325,0.24%,0
S. ,324,STOP Neglected Diseases of Poverty Act,,118,D,NJ,0,0,0,0,2,Health,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/324,0.24%,0
S. ,323,SAFER Health Act of 2023,,118,D,HI,11,11,0,0,2,Health,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/323,0.47%,0
S. ,322,SWAT Act of 2023," <p><b>Spotted Wing Abatement Trust Act of 2023 or the SWAT Act of 2023</b></p> <p>This bill directs the Animal and Plant Health Inspection Service to establish a fund for research relating to, and activities to mitigate the negative effects of, spotted wing drosophila. Spotted wing drosophila is an invasive species from East Asia that has caused significant damage to many valuable fruit crops in the United States, including raspberries, blackberries, blueberries, strawberries, peaches, plums, and cherries.</p>",118,D,MI,3,1,2,0,2,Agriculture and Food,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/322,0.24%,0
S. ,321,Strengthening Protections for Domestic Violence and Stalking Survivors Act of 2023,,118,D,MN,3,3,0,0,2,Crime and Law Enforcement,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/321,0.27%,0
S. ,320,Stop the Wait Act of 2023,,118,D,PA,11,10,0,1,2,Social Welfare,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/320,0.24%,0
S. ,319,POWER Act,,118,R,WY,21,0,21,0,2,Energy,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/319,0.24%,0
S. ,318,Save Our Seas 2.0 Amendments Act,,118,R,AK,3,3,0,0,2,Environmental Protection,"Senate - Commerce, Science, and Transportation",https://www.congress.gov/bill/118th-congress/senate-bill/318,9.31%,0
S. ,317,Reproductive Freedom for All Act,,118,D,VA,3,0,2,1,2,"Civil Rights and Liberties, Minority Issues",Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/317,0.24%,0
S. ,316,A bill to repeal the authorizations for use of military force against Iraq., <p>This bill repeals specified authorizations for the use of military force against Iraq.</p>,118,D,VA,44,29,12,3,2,International Affairs,Senate - Foreign Relations,https://www.congress.gov/bill/118th-congress/senate-bill/316,0.39%,0
S. ,315,TRACK Act of 2023,,118,D,OR,3,1,1,1,2,Health,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/315,0.64%,0
S. ,314,Cost Recovery and Expensing Acceleration to Transform the Economy and Jumpstart Opportunities for Businesses and Startups Act," <p><b>Cost Recovery and Expensing Acceleration to Transform the Economy and Jumpstart Opportunities for Businesses and Startups Act or the CREATE JOBS Act</b></p> <p>This bill allows permanent expensing of qualified property (i.e., property with a recovery period of 20 years or less and that is computer software, water utility property, or film, television, or live theatrical production property). It also modifies depreciation provisions for residential rental property and nonresidential real property. </p> <p>The bill repeals provisions for the amortization of research and experimental expenditures, thus providing for direct expensing of such expenditures.</p>",118,R,TX,0,0,0,0,2,Taxation,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/314,0.25%,0
S. ,313,National Cold War Center Act of 2023," <p><strong>National Cold War Center Act of 2023</strong></p> <p>This bill designates the museum located at Blytheville/Eaker Air Force Base in Blytheville, Arkansas, as the National Cold War Center. </p>",118,R,AR,1,0,1,0,2,Armed Forces and National Security,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/313,0.29%,0
S. ,312,Outpatient Surgery Quality and Access Act of 2023,,118,D,CT,1,0,1,0,2,Health,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/312,0.24%,0
S. ,311,U.S. Customs and Border Protection Officer Retirement Technical Corrections Act,,118,D,MI,1,0,1,0,2,Government Operations and Politics,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/311,25.33%,0
S. ,310,Disaster Contract Improvement Act,,118,R,FL,2,2,0,0,2,Emergency Management,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/310,0.24%,0
S. ,309,Caribbean Border Counternarcotics Strategy Act,,118,R,FL,1,1,0,0,2,Crime and Law Enforcement,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/309,1.04%,0
S. ,308,Ending China's Developing Nation Status Act,,118,R,UT,2,1,1,0,2,International Affairs,Senate - Foreign Relations,https://www.congress.gov/bill/118th-congress/senate-bill/308,0.32%,0
S. ,307,Increasing Competitiveness for American Drones Act of 2023,,118,D,VA,3,1,2,0,2,Transportation and Public Works,"Senate - Commerce, Science, and Transportation",https://www.congress.gov/bill/118th-congress/senate-bill/307,0.24%,0
S. ,306,Tule River Tribe Reserved Water Rights Settlement Act of 2023,,118,D,CA,1,1,0,0,2,Native Americans,Senate - Indian Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/306,18.03%,0
S. ,305,250th Anniversary of the United States Marine Corps Commemorative Coin Act," <p><b>250th Anniversary of the United States Marine Corps Commemorative Coin Act</b></p> <p>This bill directs the Department of the Treasury to mint and issue not more than 50,000 $5 gold coins, 400,000 $1 silver coins, and 750,000 half-dollar clad coins emblematic of the 250th anniversary of the United States Marine Corps. </p> <p>All surcharges received by Treasury from the sale of such coins must be paid to the Marine Corps Heritage Foundation and shall only be used for the purposes of supporting the mission of the Marine Corps Heritage Center.</p>",118,D,CT,21,10,10,1,2,Finance and Financial Sector,"Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/senate-bill/305,0.24%,0
S. ,304,PAYSTUB Act,,118,R,KS,0,0,0,0,2,,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/304,0.24%,0
S. ,303,Presidential Budget Accountability Act,,118,R,KS,0,0,0,0,2,,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/303,0.24%,0
S. ,302,Barbosa Act,,118,D,MN,0,0,0,0,2,Armed Forces and National Security,Senate - Armed Services,https://www.congress.gov/bill/118th-congress/senate-bill/302,0.25%,0
S. ,301,Educational Opportunities Act of 2023," <p><b>Educational Opportunities Act </b><strong>of 2023</strong></p> <p>This bill allows individual taxpayers a tax credit for charitable contributions to a scholarship granting organization. The bill allows a maximum credit amount of $4,500 ($2,250 for a married individual filing a separate return). A <i>scholarship granting organization</i> is a tax-exempt entity whose exclusive purpose is to provide scholarships for the tuition and other education expenses of elementary and secondary school students from low-income households (i.e., household income not exceeding 250% of federal poverty guidelines).</p> <p>The bill allows corporate taxpayers a tax credit, up to $100,000, for contributions to a scholarship granting organization. It also imposes a penalty on scholarship granting organizations that fail to distribute at least 90% of their total receipts for elementary and secondary school expenses in a taxable year.</p>",118,R,FL,0,0,0,0,2,Taxation,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/301,0.24%,0
S. ,300,LOAN Act of 2023,,118,R,FL,0,0,0,0,2,Education,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/300,0.34%,0
S. ,299,Government Shutdown Prevention Act of 2023,,118,R,KY,0,0,0,0,2,,,https://www.congress.gov/bill/118th-congress/senate-bill/299,0.24%,0
S. ,298,Keep Americans Safe Act,,118,D,NJ,29,27,0,2,2,Crime and Law Enforcement,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/298,0.24%,0
S. ,297,"A bill to amend the Federal Land Policy and Management Act of 1976 to authorize certain construction activities on public lands, and for other purposes."," <p>This bill provides for the construction of nurseries on public lands. </p> <p>Using funds made available under the Infrastructure Investment and Jobs Act to restore native vegetation and mitigate environmental hazards on mined land on federal and nonfederal lands, the Department of the Interior shall carry out a pilot program to establish and operate nurseries on lands under its jurisdiction.</p> <p>Likewise, the Forest Service shall carry out a pilot program to establish and operate nurseries on National Forest System lands.</p> <p>Interior shall carry out its pilot program in (1) four of the eleven contiguous Western states, and (2) one state that is not one of the eleven contiguous Western states.</p> <p>The Forest Service shall carry out its pilot program in (1) four of the eleven contiguous Western states; and (2) one state, including Vermont, that is not one of the eleven contiguous Western states.</p>",118,I,VT,0,0,0,0,2,Public Lands and Natural Resources,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/297,0.28%,0
S. ,296,Preventing Crimes Against Veterans Act of 2023,,118,R,FL,2,1,1,0,2,Crime and Law Enforcement,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/296,0.94%,0
S. ,295,Countering Economic Coercion Act of 2023,,118,R,IN,1,1,0,0,2,Foreign Trade and International Finance,Senate - Foreign Relations,https://www.congress.gov/bill/118th-congress/senate-bill/295,0.24%,0
S. ,294,Expanding Access to Capital for Rural Job Creators Act, <p><b>Expanding Access to Capital for Rural Job Creators Act</b></p> <p>This bill requires the Advocate for Small Business Capital Formation within the Securities and Exchange Commission to report on issues encountered by rural-area small businesses.</p>,118,R,LA,5,4,1,0,2,Finance and Financial Sector,"Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/senate-bill/294,30.27%,0
S. ,293,Fair Access to Banking Act,,118,R,ND,36,0,36,0,2,Finance and Financial Sector,"Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/senate-bill/293,0.24%,0
S. ,292,Northern Border Regional Commission Reauthorization Act of 2023,,118,D,NH,7,4,1,2,2,Government Operations and Politics,Senate - Environment and Public Works,https://www.congress.gov/bill/118th-congress/senate-bill/292,0.25%,0
S. ,291,"A bill to amend title 38, United States Code, to establish in the Department the Veterans Economic Opportunity and Transition Administration, and for other purposes."," <p>This bill establishes the Veterans Economic Opportunity and Transition Administration to administer economic opportunity assistance programs for veterans and their dependents and survivors.</p> <p>Specifically, the Veterans Economic Opportunity and Transition Administration must administer the following Department of Veterans Affairs (VA) programs: </p> <ul> <li>vocational rehabilitation and employment programs, </li> <li>educational assistance programs, </li> <li>veterans' housing loan and related programs, </li> <li>the Transition Assistance Program, and </li> <li>the database of small business concerns owned and controlled by veterans.</li> </ul> <p>Prior to the transfer of administrative responsibilities, the bill requires the VA to certify that (1) the transition of the provision of services will not negatively affect the provision of such services to veterans, and (2) such services are ready to be transferred. </p>",118,R,FL,3,1,2,0,2,Armed Forces and National Security,Senate - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/291,1.17%,0
S. ,290,Preserving Our Commitment to Homeless Veterans Act,,118,R,FL,0,0,0,0,2,Armed Forces and National Security,"Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/senate-bill/290,1.06%,0
S. ,289,Genomics Data Security Act," <p><strong>Genomics Data Security Act</strong></p> <p>This bill establishes requirements and otherwise directs the National Institutes of Health (NIH) to take actions to address national security concerns in genomic and other research.</p> <p>Specifically, the bill prohibits the use of NIH funds by any Chinese company (or its subcontractors or subsidiaries). This includes companies (1) over which the Chinese government, a Chinese national, or an entity organized under Chinese law exercises control; or (2) in which the Chinese government has a substantial interest. It also requires, as a condition of certification, that clinical laboratories that have access to U.S. health data disclose ties to the Chinese government.</p> <p>In addition, the NIH must incorporate national security issues in its strategic plan and report annually on any improperly disclosed, vetted, or approved ties that NIH-funded researchers have to foreign governments.</p> <p>Furthermore, the Department of Health and Human Services must establish a working group to update the NIH's Genomic Data Sharing Policy with respect to intellectual property, national security, and privacy concerns.</p>",118,R,FL,0,0,0,0,2,Health,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/289,0.38%,0
S. ,288,End Tuberculosis Now Act of 2023,,118,D,NJ,1,0,1,0,2,International Affairs,Senate - Foreign Relations,https://www.congress.gov/bill/118th-congress/senate-bill/288,0.25%,0
S. ,287,One Subject at a Time Act," <p><b>One Subject at a Time Act</b></p> <p>This bill requires each bill or joint resolution to include no more than one subject and the subject to be clearly and descriptively expressed in the measure's title.</p> <p>An appropriations bill may not contain any general legislation or change to existing law that is not germane to the subject of such bill.</p> <p>The bill voids measures or provisions noncompliant with these requirements, including appropriation provisions outside the relevant subcommittee's jurisdiction. Additionally, a person (individual or entity) who is aggrieved by the enforcement, or the attempted enforcement, of a law that passed without complying with this bill's requirements may sue the United States for appropriate relief.</p>",118,R,KY,0,0,0,0,2,Congress,Senate - Rules and Administration,https://www.congress.gov/bill/118th-congress/senate-bill/287,0.24%,0
S. ,286,Rachael Booth Act,,118,R,FL,3,2,1,0,2,Armed Forces and National Security,Senate - Armed Services,https://www.congress.gov/bill/118th-congress/senate-bill/286,0.25%,0
S. ,285,Improving Government Efficiency and Workforce Development through Federal Executive Boards Act of 2023," <p><strong>Improving Government Efficiency and Workforce Development through Federal Executive Boards Act of</strong><strong> 202</strong><strong>3</strong></p> <p>This bill addresses the perpetuation, administration, and funding of Federal Executive Boards.</p> <p>Specifically, the Office of Personnel Management (OPM), in coordination with the Office of Management and Budget (OMB) and the General Services Administration (GSA), shall continue to support the existence of the Federal Executive Boards in geographic areas outside the District of Columbia (DC) metropolitan area.</p> <p><em>Federal Executive Board</em> means an interagency entity </p> <ul> <li>established by OPM, in coordination with OMB and GSA;</li> <li> located in a geographic area with a high concentration of federal employees outside the DC metropolitan area; </li> <li>focused on strengthening the management and administration of agency activities and coordination among local federal officers to implement national initiatives in that geographic area.</li> </ul> <p>OPM must develop a set of criteria to establish and evaluate the number and locations of such boards that (1) factor in contemporary federal workforce data as of the date of this bill's enactment; and (2) is informed by annual changes in workforce data, including the geographic disbursement of the federal workforce and the role of remote work options.</p> <p>The bill sets forth provisions regarding administration and oversight, and governance and activities, of such boards.</p> <p>OPM, in coordination with OMB and GSA, must establish a Federal Executive Board Fund within OPM for financing essential board functions for the purposes of staffing and operating expenses.</p>",118,D,MI,2,1,1,0,2,Government Operations and Politics,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/285,25.15%,0
S. ,284,"A bill to direct the Secretary of the Interior to include on the engravings on the Taras Shevchenko Memorial in the District of Columbia the name of Vincent Illuzzi, Sr., who carved the statue."," <p>This bill directs the Department of the Interior to include in the engravings on the statute erected as part of the Taras Shevchenko Memorial in the District of Columbia the name of Vincent Illuzzi, Sr., who carved the statue.</p>",118,I,VT,0,0,0,0,2,Public Lands and Natural Resources,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/284,0.28%,0
S. ,283,No Emergency Crude Oil for Foreign Adversaries Act," <p><b>No Emergency Crude Oil for Foreign Adversaries Act</b></p> <p>This bill prohibits exports of crude oil from the Strategic Petroleum Reserve (SPR) to China, Russia, North Korea, and Iran. Specifically, the bill directs the Department of Energy (DOE) to require as a condition of any sale of crude oil from the SPR that the oil not be exported to such countries. However, DOE may issue a waiver of the prohibition if the sale of crude oil is in the national security interests of the United States.</p> <p>In addition, DOE must report on (1) the route to destination and place of refinement of all crude oil sold at auction from the SPR since November 23, 2021, and (2) the ownership of the refinement facilities at which such crude oil was refined.</p>",118,R,TX,0,0,0,0,2,Energy,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/283,0.24%,0
S. ,282,Arctic Refuge Protection Act of 2023," <p><b>Arctic Refuge Protection Act of 2023</b></p> <p>This bill designates approximately 1,559,538 acres of land within Alaska in the Arctic National Wildlife Refuge as a component of the National Wilderness Preservation System.</p>",118,D,MA,24,23,0,1,2,Public Lands and Natural Resources,Senate - Environment and Public Works,https://www.congress.gov/bill/118th-congress/senate-bill/282,0.24%,0
S. ,281,Prosecutors Need to Prosecute Act of 2023,,118,R,LA,3,0,3,0,2,Crime and Law Enforcement,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/281,5.82%,0
S. ,280,BEST for Vets Act of 2023,,118,R,FL,4,0,3,1,2,Armed Forces and National Security,Senate - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/280,0.88%,0
S. ,279,Preserving the Gulf Test Range to Ensure Military Readiness Act,,118,R,FL,1,0,1,0,2,Energy,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/279,0.24%,0
S. ,278,"A bill to require the United States Postal Service to designate a single, unique ZIP Code for particular communities, and for other purposes."," <p>This bill directs the U.S. Postal Service (USPS), by 270 days after its enactment, to designate a single, unique ZIP code for each of</p> <ul> <li>Ocoee, Florida;</li> <li>Miami Lakes, Florida; </li> <li> Oakland, Florida; </li> <li> Estero, Florida;</li> <li>The Villages, Florida; and</li> <li>Hollywood, Florida.</li> </ul> <p>The USPS, by 270 days after the bill's enactment, must modify the boundaries of ZIP codes 33971 and 33905 so that any area within ZIP code 33971 as of the date of this bill's enactment that is within the city of Fort Myers, Florida, is redesignated as being within ZIP code 33905.</p>",118,R,FL,1,0,1,0,2,Government Operations and Politics,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/278,0.26%,0
S. ,277,Pala Band of Mission Indians Land Transfer Act of 2023," <p><b>Pala Band of Mission Indians Land Transfer Act of </b><strong></strong><b>2023</b></p> <p>This bill directs the Department of the Interior to take approximately 721.12 acres of land in San Diego County, California, into trust for the benefit of the Pala Band of Mission Indians, if the tribe transfers title to that land to the United States. The land is made part of the Pala Indian Reservation.</p> <p>The bill generally prohibits gaming on any of the land taken into trust.</p>",118,D,CA,0,0,0,0,2,California,Senate - Indian Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/277,42.63%,0
S. ,276,Upholding the Law at Our Border Act,,118,R,FL,7,0,7,0,2,Immigration,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/276,0.49%,0
S. ,275,Rural Broadband Protection Act of 2023," <p><strong>Rural Broadband Protection Act of 2023</strong></p> <p>This bill requires the Federal Communications Commission (FCC) to establish a process to vet applicants for certain funding that supports affordable broadband deployment in high-cost areas, including rural communities.</p> <p>Specifically, the process applies to applicants seeking funding under the high-cost universal service programs that provide competitive awards for broadband deployment.</p> <p>As part of the process, the FCC must require applicants to provide a proposal for deploying the broadband network. The proposal must contain enough detail and documentation for the FCC to ascertain whether the applicant has the technical capabilities to deploy the proposed network and deliver services.</p> <p>The FCC must evaluate proposals against reasonable and well-established technical standards.</p>",118,R,WV,1,1,0,0,2,"Science, Technology, Communications","Senate - Commerce, Science, and Transportation",https://www.congress.gov/bill/118th-congress/senate-bill/275,0.64%,0
S. ,274,Comprehensive Paid Leave for Federal Employees Act,,118,D,HI,10,9,0,1,2,Government Operations and Politics,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/274,0.37%,0
S. ,273,United States Colored Troops Congressional Gold Medal Act, <p><strong>United States Colored Troops Congressional Gold Medal Act</strong></p> <p>This bill provides for the award of a Congressional Gold Medal posthumously to the African Americans who served with Union forces in recognition of their bravery and outstanding service during the Civil War.</p>,118,D,NJ,2,2,0,0,2,Armed Forces and National Security,"Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/senate-bill/273,0.24%,0
S. ,272,Industrial Agriculture Accountability Act of 2023,,118,D,NJ,2,2,0,0,2,Agriculture and Food,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/272,0.24%,0
S. ,271,Farm System Reform Act of 2023,,118,D,NJ,3,2,0,1,2,Agriculture and Food,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/271,0.24%,0
S. ,270,Protecting America’s Meatpacking Workers Act of 2023," <p><strong>Protecting America's Meatpacking Workers Act of 2023</strong></p> <p>This bill addresses workplace conditions and safety with a particular focus on meat and poultry processing establishments and makes other changes to agricultural programs and activities.</p> <p>Generally, the bill provides funding through FY2029 for hiring additional Occupational Safety and Health Administration (OSHA) inspectors and related activities. It also restricts an employer's use of certain attendance policies under which a worker is assessed points for absences with progressive discipline imposed as points accumulate.</p> <p>Additionally, the bill expands protections for workers who exercise their rights under occupational safety and health laws and regulations. This includes specific protections and procedures for workers of meat and poultry processing establishments.</p> <p>The bill expands workplace safety and health requirements that apply to meat and poultry processing establishments, including by prohibiting waivers (subject to limited exceptions) related to line speeds and inspections. Additionally, OSHA must issue standards for these establishments that address, for example, ergonomic program management and preventing occupational exposure to COVID-19. OSHA must also (1) establish, within seven days, a process for establishments to report COVID-19 information; and (2) publish certain regulations regarding a workers' representative accompanying an OSHA inspector during inspections of an establishment.</p> <p>The bill provides funding through FY2032 for, and imposes additional conditions on recipients of, grants to improve meat and poultry processing facilities. Further, the bill increases funding for a program that supports regional and local food systems. It also requires country-of-origin labeling of beef, pork, and dairy products.</p>",118,D,NJ,5,4,0,1,2,Labor and Employment,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/270,0.25%,0
S. ,269,Protect America's Children from Toxic Pesticides Act,,118,D,NJ,4,3,0,1,2,Environmental Protection,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/269,0.25%,0
S. ,268,Child Care Workforce and Facilities Act of 2023," <p><b>Child Care Workforce and Facilities Act of 2023</b><br> <br> This bill requires the Department of Health and Human Services to provide states and tribal entities with grants to increase access to licensed child care services.<br> <br> The grants may be used to develop and expand the child care workforce or child care facilities in locations with insufficient available child care. Specifically, grants cover 50% of the cost of programs to support the education and training of caregivers or projects to build, expand, or renovate child care facilities in these areas.</p>",118,D,MN,10,7,1,2,2,Families,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/268,0.24%,0
S. ,267,"A bill to designate the mountain at the Devils Tower National Monument, Wyoming, as Devils Tower, and for other purposes.", <p>This bill declares that the mountain at the Devils Tower National Monument in Wyoming shall be known and designated as Devils Tower.</p>,118,R,WY,1,0,1,0,2,Public Lands and Natural Resources,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/267,0.27%,0
